10, 72.42798353909464, Kochi, 51
10.995475113122172, 79.42386831275718, Kochi, 54
11.5158371040724, 61.728395061728385, Kochi, 42
12.013574660633484, 36.21399176954732, Kochi, 22
12.511312217194568, 39.91769547325103, Kochi, 20
13.009049773755656, 0.4115226337448519, Kochi, 37
14.004524886877828, 9.876543209876544, Kochi, 30
15, 0.8230452674896895, Kochi, 35
