11.999999999999998, 100, 1
13, 100, 1
13.986263736263735, 87.36263736263737, 1
14.984856606807826, 75.82417582417582, 1
11.011190216936093, 91.75977887595278, 4
11.987419381857778, 96.83893123377169, 4
12.986230002512775, 87.08602060474078, 4
13.991205293575678, 27.883407320546127, 4
14.99530948990703, 61.53781723762461, 4
11.975626010029488, 100.41317494960265, 9
12.992236309414725, 64.2087199906702, 9
13.991919764090431, 66.80439164986751, 9
15.00619762424404, 49.725938390283716, 9

