8.555555555555555, 99.5209764817608, 1
10.314814814814813, 99.8938606781744, 1
11.703703703703702, 99.83101502709346, 1
12.537037037037036, 99.34081894866209, 1
14.11111111111111, 100.17457125300263, 1
15.00617283950617, 100.13407072230602, 1
15.901234567901234, 100.0935701916094, 1
16.858024691358025, 100.05027652086476, 1
17.969135802469133, 100, 1
8.216049382716049, 99.53633875202503, 2
9.975308641975309, 99.45673426065584, 2
12.104938271604938, 99.81285961678118, 2
12.907407407407407, 99.77654879615665, 2
14.080246913580247, 100.17596782302665, 2
14.820987654320987, 99.68996145466734, 2
15.932098765432098, 96.92475280710575, 2
16.919753086419753, 90.99770962516061, 2
18, 96.83118261549633, 2
8.216049382716049, 99.53633875202503, 3
10.006172839506172, 99.45533769063181, 3
12.1358024691358, 99.35897435897436, 3
12.845679012345679, 99.32685324842188, 3
14.018518518518517, 100.1787609630747, 3
14.6358024691358, 99.69834087481146, 3
15.932098765432098, 84.70755823697, 3
16.919753086419753, 88.73526618624658, 3
8.246913580246913, 99.98743086978382, 4
10.006172839506172, 99.45533769063181, 4
11.981481481481481, 99.81844589687728, 4
12.78395061728395, 99.32964638846993, 4
14.018518518518517, 99.72627227529189, 4
14.975308641975309, 87.46578403441148, 4
15.530864197530864, 25.902184235517566, 4
15.962962962962962, 29.50254175744371, 4
16.950617283950614, 26.742919389978212, 4
17.969135802469133, 48.41628959276018, 4
8.216049382716049, 99.53633875202503, 5
10.037037037037036, 99.4539411206078, 5
12.012345679012345, 100.26953801463605, 5
12.845679012345679, 99.32685324842188, 5
14.018518518518517, 90.67649851963577, 5
14.574074074074073, 44.045025417574436, 5
14.975308641975309, 13.710127925814191, 5
15.469135802469134, 3.2805429864253313, 5
15.962962962962962, 8.235573431651844, 5
16.98148148148148, 9.546952684207582, 5
17.938271604938272, 6.336238198983281, 5
