11.974093264248705, 100.9433962264151, 1
12.968911917098445, 101.8867924528302, 1
13.984455958549223, 58.49056603773586, 1
14.979274611398964, 33.9622641509434, 1
11, 81.30841121495328, 4
11.979166666666666, 77.57009345794393, 4
13, 40.18691588785046, 4
13.979166666666668, 2.803738317756995, 4
15.020833333333334, 9.345794392523345, 4
11.969870591721822, 68.86792452830184, 9
12.98617010767559, 16.03773584905656, 9
14.033488096414107, 15.094339622641485, 9
15.03694556949521, 23.58490566037733, 9


