8.969984968548843, 97.54869264671623
11.928260723871286, 95.1299374806522
14.917221702734706, 97.45007866778579
17.894550061753414, 60.06421078498642
20.85239497930383, 56.17486269040637
23.807989966267, 44.60575152468701
8.964336206648944, 78.26758536172822
11.954158861056413, 83.52891240589388
14.913822871422054, 85.84873445393707
17.88521524335951, 28.201364000472324
20.846076025314115, 34.60616640550451
23.83570719626735, 39.21389659255193
8.965868074282815, 83.49636021867411
11.956073695598754, 90.06488097707626
14.904775278209504, 54.96628295510033
17.880954736502808, 13.658833929591538
20.84531009149718, 31.991778977031572
23.804303909772997, 32.02401202516093
