9.01455163358307, 66.38603537499034, 33
9.918884683710512, 66.02919595273036, 33
10.916644782575114, 89.20831080559202, 33
11.88316984629644, 70.78859967560052, 33
12.903915965088437, 98.17100486599213, 33
13.940882057619525, 99.08395767359234, 33
9, 20.425531914893625, 36
9.989010989010989, 20.425531914893625, 36
10.956043956043956, 22.97872340425532, 36
11.945054945054945, 42.97872340425532, 36
12.956043956043956, 99.57446808510637, 36
13.945054945054945, 99.14893617021276, 36
11.01090478564307, 16.525423728813564, 39
12.024675972083749, 12.288135593220346, 39
13.014705882352942, 100.42372881355931, 39
14.02922482552343, 99.57627118644066, 39
8.978102189781023, 0.8583690987124157, 42
10.007299270072991, 0, 42
10.94890510948905, 0.42918454935619366, 42
11.956204379562044, 4.721030042918443, 42
12.963503649635037, 14.592274678111579, 42
13.970802919708028, 100.42918454935621, 42
15, 100.85836909871244, 42
10.992731287666192, 0.5597215193755574, 45
11.978239867507018, 1.0489027924736263, 45
12.941574274278878, 0.2760270506509528, 45
13.987164742144728, 75.13916363803654, 45



