11.999828800102721, 99.49496030302384,Yamagata
13.033704979777013, 99.3644203813478,Yamagata
14.016820389907767, 99.74534015279593,Yamagata
14.99420060347964, 66.28860022683989,Yamagata
16.033983179610093, 1.0057993965203877,Yamagata
12.033756735117823, 100.00216389327679, Fuchu
13.046112565728258, 99.10631207668838, Fuchu
14.008352628048383, 99.74249670006276, Fuchu
14.970246467444225, -0.647004089758326, Fuchu
15.982948520978944, -0.5171704931512977, Fuchu
11.9831223628692, 99.99784724016189, Yokosuka
13.012658227848103, 99.61896150865411, Yokosuka
14.008438818565402, 99.74597433910276, Yokosuka
14.970464135021098, 0.8890898131405152, Yokosuka
15.9831223628692, 5.099888056488453, Yokosuka
12, 98.97959183673473, Gotemba
13.012658227848103, 99.10875742702146, Gotemba
14.008438818565402, 100.76638250236806, Gotemba
14.9873417721519, 60.07491604236631, Gotemba
16, 63.775510204081684, Gotemba
12.01687727380363, 100.50804038490512, Kashihara
13.029513702021397, 100.37887757518348, Kashihara
14.00830947409209, 99.74382709405202, Kashihara
14.970486297978603, 0.6415086216175041, Kashihara
16.001119411017587, 7.142703377607518, Kashihara
12, 99.99567623659635, Kiire
13, 99.74057419577997, Kiire
14, 75.505880318229, Kiire
15, 78.31200276720858, Kiire
16, 76.5262884814943, Kiire
12.016806722689076, 100.53414983014483, Ishigaki
13.008403361344536, 0.13409619166816356, Ishigaki
13.983193277310924, 0.7956374038977856, Ishigaki
14.95798319327731, 1.4571786161273508, Ishigaki
15.983193277310924, 1.0615948507062853, Ishigaki



